analog,analog_sterr,photon_counting,pc_sterr,overflow_info,bin_index,range_m,time_tag,file_type,source_file
13.6121,0.0176611,119.184,0.771608,0.0,220,825.0,10.33,background,10.33 Only Background [TR 258].dat
13.6089,0.0173352,118.301,0.806295,0.0,221,828.75,10.33,background,10.33 Only Background [TR 258].dat
13.633,0.0169938,118.051,0.773988,0.0,222,832.5,10.33,background,10.33 Only Background [TR 258].dat
13.6181,0.0171264,118.084,0.795413,0.0,223,836.25,10.33,background,10.33 Only Background [TR 258].dat
13.6114,0.0176305,118.367,0.788951,0.0,224,840.0,10.33,background,10.33 Only Background [TR 258].dat
13.6137,0.0176881,119.367,0.772628,0.0,225,843.75,10.33,background,10.33 Only Background [TR 258].dat
13.6134,0.0172698,118.617,0.809695,0.0,226,847.5,10.33,background,10.33 Only Background [TR 258].dat
13.6273,0.0173068,118.584,0.786911,0.0,227,851.25,10.33,background,10.33 Only Background [TR 258].dat
13.6185,0.0171427,118.834,0.796433,0.0,228,855.0,10.33,background,10.33 Only Background [TR 258].dat
13.6158,0.0176209,119.217,0.759706,0.0,229,858.75,10.33,background,10.33 Only Background [TR 258].dat
13.634,0.0173636,120.183,0.78283,0.0,230,862.5,10.33,background,10.33 Only Background [TR 258].dat
13.6159,0.0171354,117.884,0.789291,0.0,231,866.25,10.33,background,10.33 Only Background [TR 258].dat
13.5946,0.0173597,119.65,0.785211,0.0,232,870.0,10.33,background,10.33 Only Background [TR 258].dat
13.6053,0.0176545,117.901,0.773308,0.0,233,873.75,10.33,background,10.33 Only Background [TR 258].dat
13.6077,0.0174661,118.401,0.771948,0.0,234,877.5,10.33,background,10.33 Only Background [TR 258].dat
13.5984,0.0171176,119.334,0.795413,0.0,235,881.25,10.33,background,10.33 Only Background [TR 258].dat
13.5951,0.0168875,118.067,0.796433,0.0,236,885.0,10.33,background,10.33 Only Background [TR 258].dat
13.6046,0.0174376,118.367,0.793372,0.0,237,888.75,10.33,background,10.33 Only Background [TR 258].dat
13.6186,0.0168859,118.367,0.78385,0.0,238,892.5,10.33,background,10.33 Only Background [TR 258].dat
