analog,analog_sterr,photon_counting,pc_sterr,overflow_info,bin_index,range_m,time_tag,file_type,source_file
24.2962,0.0335537,144.023,0.863086,0.0,174,652.5,12.35,signal,12.35-12.37 signal [TR 220].dat
24.1559,0.0335472,146.022,0.868186,0.0,175,656.25,12.35,signal,12.35-12.37 signal [TR 220].dat
24.0298,0.0335609,143.84,0.840981,0.0,176,660.0,12.35,signal,12.35-12.37 signal [TR 220].dat
23.9183,0.0337222,144.49,0.863426,0.0,177,663.75,12.35,signal,12.35-12.37 signal [TR 220].dat
23.8087,0.0334584,143.99,0.859345,0.0,178,667.5,12.35,signal,12.35-12.37 signal [TR 220].dat
23.7106,0.0331878,144.64,0.853904,0.0,179,671.25,12.35,signal,12.35-12.37 signal [TR 220].dat
23.582,0.0325923,142.957,0.859685,0.0,180,675.0,12.35,signal,12.35-12.37 signal [TR 220].dat
23.4225,0.0329742,143.374,0.865806,0.0,181,678.75,12.35,signal,12.35-12.37 signal [TR 220].dat
23.2905,0.033103,143.09,0.854244,0.0,182,682.5,12.35,signal,12.35-12.37 signal [TR 220].dat
23.2039,0.0327436,142.157,0.869207,0.0,183,686.25,12.35,signal,12.35-12.37 signal [TR 220].dat
23.1133,0.0322542,144.39,0.83316,0.0,184,690.0,12.35,signal,12.35-12.37 signal [TR 220].dat
22.9787,0.0331361,141.908,0.851523,0.0,185,693.75,12.35,signal,12.35-12.37 signal [TR 220].dat
22.8463,0.0333864,142.924,0.856624,0.0,186,697.5,12.35,signal,12.35-12.37 signal [TR 220].dat
22.7344,0.0327706,141.758,0.830439,0.0,187,701.25,12.35,signal,12.35-12.37 signal [TR 220].dat
22.6381,0.03259,142.257,0.855944,0.0,188,705.0,12.35,signal,12.35-12.37 signal [TR 220].dat
22.5446,0.0331793,142.074,0.844722,0.0,189,708.75,12.35,signal,12.35-12.37 signal [TR 220].dat
22.4445,0.0328238,142.007,0.858665,0.0,190,712.5,12.35,signal,12.35-12.37 signal [TR 220].dat
22.3468,0.0327955,141.691,0.839281,0.0,191,716.25,12.35,signal,12.35-12.37 signal [TR 220].dat
22.2511,0.0326829,142.774,0.8352,0.0,192,720.0,12.35,signal,12.35-12.37 signal [TR 220].dat
22.1491,0.0320092,141.741,0.838941,0.0,193,723.75,12.35,signal,12.35-12.37 signal [TR 220].dat
22.0619,0.0327077,141.341,0.848123,0.0,194,727.5,12.35,signal,12.35-12.37 signal [TR 220].dat
21.9643,0.0329428,141.175,0.853904,0.0,195,731.25,12.35,signal,12.35-12.37 signal [TR 220].dat
21.8731,0.0324817,139.875,0.852884,0.0,196,735.0,12.35,signal,12.35-12.37 signal [TR 220].dat
21.8065,0.0323937,140.875,0.859685,0.0,197,738.75,12.35,signal,12.35-12.37 signal [TR 220].dat
21.7041,0.0317985,140.408,0.840301,0.0,198,742.5,12.35,signal,12.35-12.37 signal [TR 220].dat
21.61,0.0317122,139.109,0.855944,0.0,199,746.25,12.35,signal,12.35-12.37 signal [TR 220].dat
21.5403,0.0327081,139.442,0.845402,0.0,200,750.0,12.35,signal,12.35-12.37 signal [TR 220].dat
21.4675,0.0325182,139.725,0.811396,0.0,201,753.75,12.35,signal,12.35-12.37 signal [TR 220].dat
21.3827,0.0316909,139.858,0.864786,0.0,202,757.5,12.35,signal,12.35-12.37 signal [TR 220].dat
21.2848,0.0323897,140.025,0.848803,0.0,203,761.25,12.35,signal,12.35-12.37 signal [TR 220].dat
21.2268,0.0321494,140.408,0.868186,0.0,204,765.0,12.35,signal,12.35-12.37 signal [TR 220].dat
21.1772,0.0313555,139.042,0.83452,0.0,205,768.75,12.35,signal,12.35-12.37 signal [TR 220].dat
21.099,0.0320483,138.709,0.858325,0.0,206,772.5,12.35,signal,12.35-12.37 signal [TR 220].dat
21.0234,0.032158,138.592,0.864446,0.0,207,776.25,12.35,signal,12.35-12.37 signal [TR 220].dat
20.9777,0.0315413,137.909,0.848463,0.0,208,780.0,12.35,signal,12.35-12.37 signal [TR 220].dat
20.8979,0.0325371,139.525,0.863426,0.0,209,783.75,12.35,signal,12.35-12.37 signal [TR 220].dat
20.8135,0.0323318,138.942,0.841661,0.0,210,787.5,12.35,signal,12.35-12.37 signal [TR 220].dat
20.7588,0.0317349,139.342,0.838261,0.0,211,791.25,12.35,signal,12.35-12.37 signal [TR 220].dat
20.6956,0.0312691,138.076,0.825678,0.0,212,795.0,12.35,signal,12.35-12.37 signal [TR 220].dat
20.619,0.0316372,137.676,0.857985,0.0,213,798.75,12.35,signal,12.35-12.37 signal [TR 220].dat
20.5396,0.0320712,138.142,0.829419,0.0,214,802.5,12.35,signal,12.35-12.37 signal [TR 220].dat
20.4697,0.0323334,137.876,0.848463,0.0,215,806.25,12.35,signal,12.35-12.37 signal [TR 220].dat
20.4309,0.0326456,138.442,0.854244,0.0,216,810.0,12.35,signal,12.35-12.37 signal [TR 220].dat
20.3862,0.0322722,137.926,0.848803,0.0,217,813.75,12.35,signal,12.35-12.37 signal [TR 220].dat
20.321,0.0316167,136.61,0.83248,0.0,218,817.5,12.35,signal,12.35-12.37 signal [TR 220].dat
20.2753,0.0316143,138.292,0.851863,0.0,219,821.25,12.35,signal,12.35-12.37 signal [TR 220].dat
20.2097,0.0317251,137.709,0.868186,0.0,220,825.0,12.35,signal,12.35-12.37 signal [TR 220].dat
20.1531,0.0316555,137.01,0.867506,0.0,221,828.75,12.35,signal,12.35-12.37 signal [TR 220].dat
20.1166,0.0315728,137.743,0.860365,0.0,222,832.5,12.35,signal,12.35-12.37 signal [TR 220].dat
20.0766,0.0317642,136.31,0.83588,0.0,223,836.25,12.35,signal,12.35-12.37 signal [TR 220].dat
20.014,0.0312143,136.093,0.850163,0.0,224,840.0,12.35,signal,12.35-12.37 signal [TR 220].dat
19.9529,0.0312634,136.676,0.840641,0.0,225,843.75,12.35,signal,12.35-12.37 signal [TR 220].dat
19.9362,0.0316689,136.377,0.844042,0.0,226,847.5,12.35,signal,12.35-12.37 signal [TR 220].dat
19.8917,0.0314412,136.543,0.864446,0.0,227,851.25,12.35,signal,12.35-12.37 signal [TR 220].dat
19.834,0.0313901,136.127,0.850163,0.0,228,855.0,12.35,signal,12.35-12.37 signal [TR 220].dat
19.8165,0.031742,136.01,0.853224,0.0,229,858.75,12.35,signal,12.35-12.37 signal [TR 220].dat
19.7704,0.0319826,137.593,0.857644,0.0,230,862.5,12.35,signal,12.35-12.37 signal [TR 220].dat
19.694,0.0315935,135.36,0.83656,0.0,231,866.25,12.35,signal,12.35-12.37 signal [TR 220].dat
19.6403,0.0316018,134.81,0.820237,0.0,232,870.0,12.35,signal,12.35-12.37 signal [TR 220].dat
19.6111,0.0317629,136.277,0.823978,0.0,233,873.75,12.35,signal,12.35-12.37 signal [TR 220].dat
19.5777,0.0310863,137.076,0.831459,0.0,234,877.5,12.35,signal,12.35-12.37 signal [TR 220].dat
19.5305,0.0309634,135.527,0.856624,0.0,235,881.25,12.35,signal,12.35-12.37 signal [TR 220].dat
19.4992,0.0315328,134.277,0.848463,0.0,236,885.0,12.35,signal,12.35-12.37 signal [TR 220].dat
19.4801,0.0320326,134.744,0.844722,0.0,237,888.75,12.35,signal,12.35-12.37 signal [TR 220].dat
19.4267,0.0314556,135.127,0.812756,0.0,238,892.5,12.35,signal,12.35-12.37 signal [TR 220].dat
19.3666,0.0309799,133.861,0.847783,0.0,239,896.25,12.35,signal,12.35-12.37 signal [TR 220].dat
19.3319,0.0311515,135.277,0.858325,0.0,240,900.0,12.35,signal,12.35-12.37 signal [TR 220].dat
19.3066,0.0311126,136.66,0.857644,0.0,241,903.75,12.35,signal,12.35-12.37 signal [TR 220].dat
19.2607,0.0311166,134.027,0.846422,0.0,242,907.5,12.35,signal,12.35-12.37 signal [TR 220].dat
19.2241,0.0311805,136.56,0.827379,0.0,243,911.25,12.35,signal,12.35-12.37 signal [TR 220].dat
19.1983,0.0310059,134.611,0.821257,0.0,244,915.0,12.35,signal,12.35-12.37 signal [TR 220].dat
19.1494,0.030859,134.211,0.826699,0.0,245,918.75,12.35,signal,12.35-12.37 signal [TR 220].dat
